,nombre,marca,presentacion,precio,lugar
1932,Salsa para Pasta de Requesón,Barilla, 400 g,12 590 $,Jumbo
1933,Alcaparras,La Coruña, 250 g,5 990 $,Jumbo
1934,Alcaparras,La Coruña, 125 g,3 890 $,Jumbo
1935,Sazonador,El Rey, 200 g,4 590 $,Jumbo
1936,Sazonador,Maggi, 23 g,1 854 $,Jumbo
1937,Sazonador,Maggi, 23 g,1 794 $,Jumbo
1938,Sazonador,Maggi, 30 g,1 794 $,Jumbo
1939,Sazonador,El Rey, 55 g,1 990 $,Jumbo
1940,Sazonador,Don Gustico, 45 g,1 490 $,Jumbo
1941,Sazonador,El Rey, 55 g,2 350 $,Jumbo
1942,Sazonador,Maggi, 90 g,1 554 $,Jumbo
1943,Sazonador,Maggi, 200 g,2 574 $,Jumbo
1944,Sazonador,Maggi, 50 g,1 734 $,Jumbo
1945,Sazonador,El Rey, 90 g,2 450 $,Jumbo
1946,Sazonador,Maggi, 23 g,1 854 $,Jumbo
1947,Chips de Chocolate,Corona, 250 g,6 190 $,Jumbo
1948,Salsa de Ají Picante,Amazon, 167 g,5 692 $,Jumbo
1949,Salsa de Ají Picante,Amazon, 98 g,5 092 $,Jumbo
1950,Salsa de Ají Picante,Azteca, 220 g,5 990 $,Jumbo
1951,Barra de Cereal,Fitness, 141 g,6 590 $,Jumbo
1952,Barra de Cereal,Fitness, 141 g,7 190 $,Jumbo
1953,Salsa de Ají Picante,La Constancia, 100 g,2 790 $,Jumbo
1954,Barra de Cereal con Frutas,Kellogg's, 222 g,9 390 $,Jumbo
1955,Barra de Cereal con Frutas,Kellogg's, 222 g,9 390 $,Jumbo
1956,Barra de Cereal con Nueces y Frutas,Tosh, 138 g,6 990 $,Jumbo
1957,Cúrcuma,El Rey, 30 g,2 450 $,Jumbo
1958,Crema de Tomate,Maggi, 76 g,1 734 $,Jumbo
1959,Crema de Camarones,Knorr, 62 g,2 690 $,Jumbo
1960,Crema de Ajiaco,La Sopera, 88 g,2 190 $,Jumbo
1961,Crema de Ajiaco,Knorr, 51 g,1 750 $,Jumbo
1962,Crema de Champiñones con Pollo,Knorr, 62 g,2 690 $,Jumbo
1963,Crema de Mazorca,Knorr, 57 g,2 690 $,Jumbo
1964,Crema de Tomate,Knorr, 64 g,2 690 $,Jumbo
1965,Crema de Cebolla,Knorr, 66 g,2 790 $,Jumbo
1966,Crema de Champiñones,Knorr, 64 g,2 690 $,Jumbo
1967,Crema de Mazorca,La Sopera, 91 g,2 190 $,Jumbo
1968,Crema con Verduras con Pollo,Maggi, 72 g,1 614 $,Jumbo
1969,Crema de Champiñones con Pollo,Maggi, 75 g,1 734 $,Jumbo
1970,Crema de Pollo,Maggi, 76 g,1 674 $,Jumbo
1971,Crema de Champiñones,Maggi, 72 g,1 614 $,Jumbo
1972,Crema con Verduras,Maggi, 72 g,1 614 $,Jumbo
1973,Pasta en Conchas,Conzazoni, 500 g,5 190 $,Jumbo
1974,Pasta en Conchas,Pastas La Muñeca, 250 g,1 550 $,Jumbo
1975,Pasta en Conchas,Pastas La Muñeca, 250 g,1 550 $,Jumbo
1976,Pasta en Conchas,Doria, 250 g,1 650 $,Jumbo
1977,Pasta en Conchas,Doria, 250 g,1 650 $,Jumbo
1978,Pasta Cabello de Angel,Conzazoni, 500 g,5 190 $,Jumbo
1979,Pasta Cabello de Angel,Pastas La Muñeca, 500 g,2 890 $,Jumbo
1980,Pasta Cabello de Angel,Pastas La Muñeca, 250 g,1 550 $,Jumbo
1981,Pasta Cabello de Angel,Doria, 500 g,2 790 $,Jumbo
1982,Pasta Cabello de Angel,Doria, 250 g,1 750 $,Jumbo
1983,Ajo en Polvo,El Rey, 55 g,1 450 $,Jumbo
1984,Salchichas Viena en Lata con Sabor a Limón,Zenú, 150 g,3 290 $,Jumbo
1985,Salchichas Viena en Lata,Zenú, 450 g,8 390 $,Jumbo
1986,Salchichas Viena en Lata,Zenú, 150 g,2 890 $,Jumbo
1987,Salchichas Viena en Lata,Rica, 450 g,7 390 $,Jumbo
1988,Salchichas Viena de Pollo en Lata,Zenú, 150 g,3 390 $,Jumbo
1989,Vinagreta,La Constancia, 325 g,6 790 $,Jumbo
1990,Vinagreta,Smart Chef, 330 g,11 390 $,Jumbo
1991,Vinagreta Balsámica,Smart Chef, 300 g,8 990 $,Jumbo
1992,Vinagreta,Smart Chef, 300 g,10 390 $,Jumbo
1993,Vinagreta,Aderezos,1 100 g,15 590 $,Jumbo
1994,Vinagreta,Aderezos, 270 g,6 590 $,Jumbo
1995,Caldo de Costilla,Ricostilla, 264 g,7 990 $,Jumbo
1996,Caldo de Costilla,Ricostilla, 88 g,2 390 $,Jumbo
1997,Caldo de Costilla,Ricostilla, 132 g,4 290 $,Jumbo
1998,Ají Encurtido Medio,Picantos, 200 g,5 590 $,Jumbo
1999,Ají Encurtido Dulce,Picantos, 200 g,5 590 $,Jumbo
2000,Caldo de Costilla,Maggi, 120 g,2 394 $,Jumbo
2001,Caldo de Costilla,Maggi, 80 g,1 494 $,Jumbo
2002,Pasta en Tornillos,Monticello, 500 g,5 790 $,Jumbo
2003,Pasta en Tornillos,Conzazoni, 500 g,5 190 $,Jumbo
2004,Pasta en Tornillos,Doria, 500 g,3 390 $,Jumbo
2005,Pasta en Tornillos,Doria, 250 g,2 150 $,Jumbo
2006,Pasta en Tornillos,Doria, 250 g,1 750 $,Jumbo
2007,Fideos,Doria, 500 g,2 790 $,Jumbo
2008,Fideos,Doria, 250 g,1 750 $,Jumbo
2009,Fideos,Pastas La Muñeca, 250 g,1 590 $,Jumbo
2010,Salsa Inglesa,Lea & Perrins, 148 g,25 990 $,Jumbo
2011,Miga de Pan,Bimbo, 500 g,4 790 $,Jumbo
2012,Caldo de Verduras,Maggi, 120 g,2 394 $,Jumbo
2013,Sopa con Fideos con Sabor a Costilla,Knorr, 58 g,1 350 $,Jumbo
2014,Sopa con Fideos,Aji-no-men, 86 g,1 450 $,Jumbo
2015,Sopa con Fideos con Sabor a Gallina,Aji-no-men, 86 g,1 690 $,Jumbo
2016,Sopa con Fideos,Aji-no-men, 86 g,1 290 $,Jumbo
2017,Sopa con Fideos con Sabor a Costilla,Maggi, 65 g, 774 $,Jumbo
2018,Tallarines,Pastas La Muñeca, 250 g,1 550 $,Jumbo
2019,Sopa con Fideos con Sabor a Pollo,Aji-no-men, 86 g,1 350 $,Jumbo
2020,Sopa con Fideos con Sabor a Costilla,Aji-no-men, 86 g,1 450 $,Jumbo
2021,Sopa con Fideos con Sabor a Carne,Aji-no-men, 86 g,1 650 $,Jumbo
2022,Sopa con Fideos con Sabor a Gallina,Maggi, 65 g, 774 $,Jumbo
2023,Sopa con Fideos con Sabor a Gallina,Aji-no-men, 80 g,1 350 $,Jumbo
2024,Sopa con Fideos con Sabor a Pollo,Knorr, 64 g,1 350 $,Jumbo
2025,Tallarines,Conzazoni, 500 g,5 190 $,Jumbo
2026,Tallarines,Doria, 250 g,1 690 $,Jumbo
2027,Litchi en Almíbar,Best Choice, 565 g,8 113 $,Jumbo
2028,Sopa con Arroz,Maggi, 65 g,1 250 $,Jumbo
2029,Sopa Minestrone,Knorr, 64 g,1 750 $,Jumbo
2030,Sopa Marinera,Maggi, 70 g,1 554 $,Jumbo
2031,Salsa de Ají,La Constancia, 320 g,6 590 $,Jumbo
2032,Salsa de Ají,Fruco, 157 g,4 490 $,Jumbo
2033,Salsa de Ají,San Jorge, 60 g,1 950 $,Jumbo
2034,Endulzante de Estevia,Incauca, 225 g,12 390 $,Jumbo
2035,Endulzante de Estevia,Incauca, 160 g,13 990 $,Jumbo
2036,Salchichas Frankfurt en Lata,Zenú, 360 g,6 990 $,Jumbo
2037,Salsa de Curry,Colmans, 175 g,3 290 $,Jumbo
2038,Endulzante de Sucralosa,Splenda, 50 g,9 373 $,Jumbo
2039,Piña en Almíbar,La Coruña, 565 g,9 590 $,Jumbo
2040,Pescado en Salsa de Tomate,Van Camp's, 425 g,7 590 $,Jumbo
2041,Salsa Dulce de Piña,Aderezos, 280 g,4 290 $,Jumbo
2042,Salsa Dulce de Piña,La Constancia, 200 g,4 900 $,Jumbo
2043,Arvejas en Lata,San Jorge, 300 g,4 790 $,Jumbo
2044,Arvejas en Lata,San Jorge, 300 g,2 890 $,Jumbo
2045,Jengibre en Conserva,Best Choice, 340 g,12 313 $,Jumbo
2046,Pasta de Arroz,Best Choice, 300 g,8 393 $,Jumbo
2047,Salsa Teriyaki,Sakurahana, 350 g,10 990 $,Jumbo
2048,Pasta de Arroz,El Dorado, 250 g,5 190 $,Jumbo
2049,Pasta de Arroz,El Dorado, 250 g,5 190 $,Jumbo
2050,Ensalada de Vegetales,Zenú, 300 g,3 290 $,Jumbo
2051,Ensalada de Vegetales,Zenú, 220 g,4 090 $,Jumbo
2052,Comino en Polvo,El Rey, 55 g,2 250 $,Jumbo
2053,Color,El Rey, 55 g,1 450 $,Jumbo
2054,Laurel,El Rey, 37 g,3 490 $,Jumbo
2055,Espaguetis de Arroz,Best Choice, 200 g,2 933 $,Jumbo
2056,Pasta de Arroz,Best Choice, 400 g,4 893 $,Jumbo
2057,Pasta de Ajo,El Rey, 250 g,5 990 $,Jumbo
2058,Pasta de Ajo,El Rey, 250 g,5 990 $,Jumbo
2059,Mezcla de Hierbas,El Rey, 15 g,2 990 $,Jumbo
2060,Salvado de Trigo,Toning, 450 g,2 090 $,Jumbo
2061,Arvejas y Zanahorias en Lata,Zenú, 300 g,3 190 $,Jumbo
2062,Arvejas y Zanahorias en Lata,San Jorge, 300 g,3 090 $,Jumbo
2063,Arvejas y Zanahorias en Lata,San Jorge, 360 g,4 690 $,Jumbo
2064,Sirope Dietético,Diety, 250 ml,7 590 $,Jumbo
2065,Sirope,haz de oros, 340 ml,13 990 $,Jumbo
2066,Pepinillos en Conserva,La Coruña, 250 g,4 290 $,Jumbo
2067,Mejillones en Lata,Vigilante, 115 g,8 390 $,Jumbo
2068,Mejillones en Lata,Vigilante, 115 g,7 790 $,Jumbo
2069,Mejillones en Lata,Vigilante, 115 g,7 790 $,Jumbo
2070,Salsa Antipasto,Aderezos, 250 g,7 390 $,Jumbo
2071,Salsa Antipasto,Aderezos, 500 g,12 590 $,Jumbo
2072,Base para Salsa Bechamel,Knorr, 40 g,2 690 $,Jumbo
2073,Base para Salsa Bechamel,Maggi, 50 g,1 854 $,Jumbo
2074,Mezcla para Flan,Gel'hada, 60 g,2 190 $,Jumbo
2075,Mezcla para Galletas,haz de oros, 340 g,5 590 $,Jumbo
2076,Mezcla para Arepas de Choclo,Pan,1 000 g,5 990 $,Jumbo
2077,Mezcla para Flan,Royal, 40 g,2 350 $,Jumbo
2078,Mezcla para Flan Dietético,Diety, 11 g,2 790 $,Jumbo
2079,Clavo,El Rey, 9 g,1 450 $,Jumbo
2080,Base para Salsa Boloñesa,Maggi, 50 g,1 794 $,Jumbo
2081,Base para Salsa Boloñesa,Knorr, 50 g,2 690 $,Jumbo
2082,Carne de Diablo en Lata,Zenú, 80 g,4 090 $,Jumbo
2083,Mezcla para Apanar,Susanita, 200 g,2 390 $,Jumbo
2084,Requesón,Colanta, 230 g,3 890 $,Jumbo
2085,Salsa China,Fruco, 170 g,4 390 $,Jumbo
2086,Salsa de Pescado,Squid Brand, 300 ml,7 790 $,Jumbo
2087,Palmitos en Conserva,Corpocampo, 210 g,7 190 $,Jumbo
2088,Mezcla para Pudín con Sabor a Arequipe,Gel'hada, 85 g,2 190 $,Jumbo
2089,Base para Salsa de Queso,Knorr, 33 g,2 690 $,Jumbo
2090,Mezcla para Pudín con Sabor a Vainilla,Gel'hada, 85 g,2 190 $,Jumbo
2091,Dulce de Brevas,La Coruña, 600 g,6 990 $,Jumbo
2092,Pasta en Corbatas,Pastas La Muñeca, 250 g,1 550 $,Jumbo
2093,Orzo,Barilla, 500 g,6 990 $,Jumbo
2094,Calamar en Lata,Vigilante, 115 g,6 790 $,Jumbo
2095,Salsa de Ciruelas Pasas,La Constancia, 200 g,5 190 $,Jumbo
2096,Cebada,Del Cultivo, 500 g,2 050 $,Jumbo
2097,Guiso,El Rey, 100 g,1 890 $,Jumbo
2098,Pasta de Maíz,El Dorado, 250 g,5 190 $,Jumbo
2099,Canelones,Barilla, 250 g,9 990 $,Jumbo
2100,Pasta en Letras,Doria, 250 g,1 750 $,Jumbo
2101,Pasta en Letras,Pastas La Muñeca, 250 g,1 550 $,Jumbo
2102,Base para Salsa Carbonara,Knorr, 42 g,2 690 $,Jumbo
2103,Base para Salsa Carbonara,Maggi, 50 g,1 794 $,Jumbo
2104,Cebada,Del Cultivo, 500 g,2 190 $,Jumbo
2105,Sopa Minestrone Preparada,Campbell's, 305 g,9 790 $,Jumbo
2106,Almidón de Yuca,Maizena, 300 g,8 590 $,Jumbo
2107,Endulzante de Fructosa,del Éxito, 450 g,16 990 $,Jumbo
2108,Salsa Búfalo,Amazon, 355 g,5 992 $,Jumbo
2109,Base para Salsa de Champiñones,Knorr, 33 g,2 690 $,Jumbo
2110,Base para Gulash,Maggi, 45 g,1 794 $,Jumbo
2111,Crema de Leche,Latti, 200 g,1 190 $,D1
2112,Aceite Vegetal,Gota de Oro,1 000 ml,9 590 $,D1
2113,Aceite de Girasol,Don Olio,1 000 ml,5 800 $,D1
2114,Aceite de Oliva Extra Virgen,Castell de Ferro, 500 ml,16 990 $,D1
2115,Aceite de Canola,Don Olio,1 000 ml,14 850 $,D1
2116,Aceite de Canola,Don Olio,2 000 ml,12 990 $,D1
2117,Aceite de Girasol,Gota de Oro,2 000 ml,12 490 $,D1
2118,Aceite de Girasol,Don Olio,2 000 ml,11 500 $,D1
2119,Aceite Vegetal,Gota de Oro,3 000 ml,14 490 $,D1
2120,Aceite de Girasol,Gota de Oro,1 000 ml,9 390 $,D1
2121,Azúcar Blanca,Riopaila,1 000 g,4 890 $,D1
2122,Azúcar Morena,Riopaila,1 000 g,2 800 $,D1
2123,Arroz Blanco de Muy Alta Calidad,El Estío,1 000 g,4 790 $,D1
2124,Margarina de Mesa y Cocina,Don Olio, 125 g,1 250 $,D1
2125,Arroz Blanco de Alta Calidad,El Estío, 500 g,1 890 $,D1
2126,Arroz Blanco de Media Calidad,El Estío, 454 g,1 690 $,D1
2127,Mantequilla sin Sal,Alpina, 125 g,3 600 $,D1
2128,Mantequilla sin Sal,Alpina, 250 g,11 690 $,D1
2129,Margarina de Canola,Don Olio, 250 g,4 190 $,D1
2130,Mantequilla con Sal,Alpina, 125 g,3 600 $,D1
2131,Arroz Blanco,Diana,1 000 g,3 650 $,D1
2132,Margarina de Soya,Don Olio, 500 g,6 790 $,D1
2133,Arroz Blanco de Muy Alta Calidad,El Estío,2 500 g,11 390 $,D1
2134,Mantequilla con Sal,Alpina, 250 g,11 690 $,D1
2135,Margarina de Mesa y Cocina,Don Olio, 250 g,4 290 $,D1
2136,Margarina de Mesa y Cocina,Rama, 250 g,4 690 $,D1
2137,Mantequilla Liviana,Don Olio, 250 g,4 790 $,D1
2138,Huevos A Rojos,Sol Naciente, 30 unidades,14 000 $,D1
2139,Huevos AA Rojos,Sol Naciente, 12 unidades,3 990 $,D1
2140,Queso Crema,Latti, 200 g,3 100 $,D1
2141,Atún en Lomitos en Agua,Carlo Forte, 170 g,4 990 $,D1
2142,Atún en Lomitos con Vegetales,Carlo Forte, 160 g,5 490 $,D1
2143,Atún en Lomitos en Aceite,Carlo Forte, 170 g,4 990 $,D1
2144,Atún en Lomitos en Aceite de Oliva,Carlo Forte, 160 g,6 890 $,D1
2145,Atún Rallado en Aceite,El Navío, 170 g,3 190 $,D1
2146,Espaguetis,Capríssima, 250 g,1 350 $,D1
2147,Espaguetis,Deliziare, 500 g,2 250 $,D1
2148,Salsa de Tomate,Zev, 500 g,3 890 $,D1
2149,Salsa de Tomate,Fruco, 700 g,7 892 $,D1
2150,Sal Común,Refisal, 500 g, 500 $,D1
2151,Sal Común,Refisal,1 000 g,1 790 $,D1
2152,Harina de Trigo,Paspán, 500 g,1 250 $,D1
2153,Harina de Trigo,Quicksy, 500 g,1 050 $,D1
2154,Chocolate Esparcible,Nuzart, 350 g,7 990 $,D1
2155,Chocolate Esparcible Común y Blanco,Nuzart, 350 g,6 990 $,D1
2156,Lentejas,El Estío, 500 g,3 890 $,D1
2157,Harina de Maíz Blanca,Quicksy,1 000 g,3 490 $,D1
2158,Harina de Maíz Blanca,Pan,1 000 g,3 390 $,D1
2159,Harina de Maíz Amarilla,La Soberana,1 000 g,2 490 $,D1
2160,Harina de Maíz Amarilla,Pan,1 000 g,3 390 $,D1
2161,Harina de Maíz Blanca,La Soberana,1 000 g,2 490 $,D1
2162,Harina de Maíz Amarilla,Quicksy,1 000 g,3 490 $,D1
2163,Panela en Pastilla,Tradición, 916 g,3 400 $,D1
2164,Panela Redonda,Alpa, 830 g,2 900 $,D1
2165,Panela Redonda,de D1, 912 g,2 900 $,D1
2166,Panela Instantánea,El Trapiche, 500 g,2 650 $,D1
2167,Panela Instantánea,El Refugio, 500 g,2 450 $,D1
2168,Panela en Pastilla,de D1,1 000 g,4 000 $,D1
2169,Salsa de Queso Cheddar,Crachos, 200 g,3 190 $,D1
2170,Mayonesa Dietética,Zev, 500 g,2 990 $,D1
2171,Avena en Hojuelas,Fit Graan, 250 g,1 090 $,D1
2172,Cereal en Aros,Fiocco, 230 g,3 550 $,D1
2173,Granola con Sabor a Coco,Fiocco, 200 g,1 600 $,D1
2174,Hojuelas Azúcaradas,Fiocco, 300 g,4 190 $,D1
2175,Cereal,Perfect Foods, 300 g,4 650 $,D1
2176,Cereal de Arroz,Fit Graan, 300 g,6 950 $,D1
2177,Arroz Achocolatado,Fiocco, 320 g,5 550 $,D1
2178,Cereal de Avena,Fit Graan, 300 g,6 990 $,D1
2179,Cereal de Maíz,Fit Graan, 300 g,4 290 $,D1
2180,Cereal Semi Integral,Fitness, 260 g,7 990 $,D1
2181,Arroz Achocolatado,Choco Krispis, 200 g,4 490 $,D1
2182,Granola con Frutas,Fit Graan, 350 g,3 490 $,D1
2183,Hojuelas Azúcaradas,Zucaritas, 200 g,4 490 $,D1
2184,Granola con Pasas y Coco,Fit Graan, 350 g,4 450 $,D1
2185,Mantequilla de Maní,Mash, 227 g,4 290 $,D1
2186,Maíz Dulce en Lata,Cooltivo, 340 g,3 290 $,D1
2187,Fríjoles Cargamanto Rosados,El Estío, 500 g,3 400 $,D1
2188,Fríjoles Blancos Blanquillos,El Estío, 500 g,3 000 $,D1
2189,Fríjoles Cargamanto Blancos,El Estío, 500 g,3 750 $,D1
2190,Fríjoles Rojos Bola Roja,El Estío, 500 g,4 490 $,D1
2191,Miel de Abejas,Meel, 350 g,7 250 $,D1
2192,Aceite Concentrado de Coco,Natri, 215 g,9 990 $,D1
2193,Crema Chantillí,Külfi, 250 g, 200 $,D1
2194,Garbanzos,El Estío, 500 g,2 490 $,D1
2195,Gelatina en Polvo sin Sabor,Kedeli, 30 g,1 390 $,D1
2196,Guacamole,Crachos, 200 g,2 990 $,D1
2197,Gelatina en Polvo,Kedeli, 120 g,1 990 $,D1
2198,Mermelada de Mora,La Constancia, 200 g,2 950 $,D1
2199,Mermelada de Melocotón,Loreto, 355 g,4 950 $,D1
2200,Mermelada de Fresa,Loreto, 355 g,4 950 $,D1
2201,Mermelada de Frutos Rojos,Loreto, 355 g,4 990 $,D1
2202,Mermelada de Mora,Zev, 200 g,1 750 $,D1
2203,Mostaza,Zev, 200 g,1 990 $,D1
2204,Mezcla para Panqueques y Gofres,Quicksy, 300 g,2 360 $,D1
2205,Huevos de Codorniz,Sol Naciente, 24 unidades,5 390 $,D1
2206,Duraznos en Almíbar,Cooltivo, 820 g,4 990 $,D1
2207,Salsa BBQ,Mash, 550 g,4 990 $,D1
2208,Cacao en Polvo sin Azúcar,Casa Real, 120 g,2 450 $,D1
2209,Cacao en Polvo sin Azúcar con Clavos y Canela,Casa Real, 120 g,2 790 $,D1
2210,Vinagre Blanco,Zev, 500 ml,1 460 $,D1
2211,Mezcla para Brownies,Quicksy, 350 g,3 750 $,D1
2212,Salsa de Soya,Zev, 190 g,1 190 $,D1
2213,Aceitunas Verdes Rellenas con Anchoa,Loreto, 200 g,2 300 $,D1
2214,Aceitunas Verdes Rellenas con Anchoa,Loreto, 200 g,2 800 $,D1
2215,Aceitunas Verdes Rellenas con Salmón,Ainoa, 200 g,2 990 $,D1
2216,Aceitunas Verdes Rellenas con Pimentón,Ainoa, 200 g,2 490 $,D1
2217,Suero Costeño,Klaren's, 400 g,5 190 $,D1
2218,Mayonesa y Mostaza,Zafrán, 200 g,3 190 $,D1
2219,Mayonesa y Mostaza,Zev, 200 g,2 180 $,D1
2220,Pasta de Tomate,Zev, 200 g,1 990 $,D1
2221,Salsa para Carnes,Zev, 195 g,1 590 $,D1
2222,Salsa Rosada,Zev, 200 g,1 290 $,D1
2223,Caldo de Gallina,Maggi, 88 g,2 450 $,D1
2224,Caldo de Gallina,Speciaria, 84 g,1 790 $,D1
2225,Caldo de Gallina,Maggi, 80 g,2 290 $,D1
2226,Pimienta Molida,P & I Gourmet, 28 g,1 990 $,D1
2227,Pimienta Entera,Yo Amo, 35 g,3 990 $,D1
2228,Mezcla para Torta con Sabor a Vainilla,Quicksy, 400 g,3 250 $,D1
2229,Champiñones en Conserva Tajados,Cooltivo, 280 g,3 850 $,D1
2230,Mezcla para Torta con Sabor a Naranja,Quicksy, 400 g,3 250 $,D1
2231,Maíz Pira,El Estío, 500 g,1 950 $,D1
2232,Arvejas,El Estío, 0.5 kg,1 750 $,D1
2233,Macarrones en Tubos,Deliziare, 500 g,2 250 $,D1
2234,Oregano,P & I Gourmet, 20 g,1 990 $,D1
2235,Albahaca Seca,P & I Gourmet, 20 g,1 750 $,D1
2236,Salsa Boloñesa,Deliziare, 400 g,4 690 $,D1
2237,Salsa Napolitana,Deliziare, 400 g,3 890 $,D1
2238,Salsa Pesto a la Genovese,Collegrande, 190 g,4 990 $,D1
2239,Salsa Negra,Zev, 190 g,1 590 $,D1
2240,Cerezas en Conserva,Al Fresco, 125 g,3 250 $,D1
2241,Sazonador,El Rey, 35 g, 950 $,D1
2242,Barra de Cereal,Fiocco, 135 g,4 100 $,D1
2243,Barra de Cereal,Fit Graan, 138 g,3 900 $,D1
2244,Barra de Cereal con Nueces y Avena sin Azúcar,Tostao, 150 g,4 450 $,D1
2245,Salsa de Ají Picante,Crachos, 220 g,5 990 $,D1
2246,Cúrcuma,P & I Gourmet, 28 g,1 990 $,D1
2247,Crema de Champiñones con Pollo,Maggi, 75 g,2 250 $,D1
2248,Crema de Mazorca,Velsup, 70 g,1 300 $,D1
2249,Crema de Mazorca,Maggi, 100 g,1 600 $,D1
2250,Pasta en Conchas,Capríssima, 250 g, 750 $,D1
2251,Pasta Cabello de Angel,Capríssima, 250 g,1 350 $,D1
2252,Ajo en Polvo,P & I Gourmet, 28 g,1 990 $,D1
2253,Mezcla para Natilla,Quicksy, 300 g,1 950 $,D1
2254,Mezcla para Natilla,Quicksy, 300 g,1 950 $,D1
2255,Salchichas Viena en Lata,Viandé, 150 g,1 860 $,D1
2256,Vinagreta,Zev, 265 g,3 760 $,D1
2257,Caldo de Costilla,Maggi, 80 g,2 990 $,D1
2258,Caldo de Costilla,Speciaria, 80 g,1 790 $,D1
2259,Ají Encurtido,Mash, 250 g,2 690 $,D1
2260,Pasta en Tornillos,Deliziare, 500 g,2 650 $,D1
2261,Tomates en Lata,Deliziare, 400 g,2 990 $,D1
2262,Tomates Rehidratados en Conserva,Ainoa, 180 g,5 990 $,D1
2263,Tomillo en Hojas,P & I Gourmet, 20 g,1 900 $,D1
2264,Sopa con Fideos con Sabor a Gallina,Maggi, 65 g,1 200 $,D1
2265,Sopa con Fideos con Sabor a Gallina,Velsup, 65 g, 990 $,D1
2266,Endulzante de Estevia,Natri, 180 g,4 990 $,D1
2267,Endulzante de Sucralosa,Ducralight, 180 g,4 950 $,D1
2268,Pescado en Salsa de Tomate,Carlo Forte, 425 g,6 990 $,D1
2269,Coctel de Frutas en Almíbar,Tree Fruts, 452 g,5 590 $,D1
2270,Brevas en Almíbar,de D1, 560 g,4 400 $,D1
2271,Esparragos en Conserva,Ainoa, 220 g,5 450 $,D1
2272,Comino en Polvo,P & I Gourmet, 28 g,2 200 $,D1
2273,Laurel,P & I Gourmet, 20 g,1 750 $,D1
2274,Sazonador en Salsa,Delika, 110 g,1 690 $,D1
2275,Sazonador en Salsa,Delika, 110 g,1 450 $,D1
2276,Arroz con Leche,San Francisco, 120 g,1 990 $,D1
2277,Arvejas y Zanahorias en Lata,Cooltivo, 320 g,1 850 $,D1
2278,Sirope,Quicksy, 355 ml,3 790 $,D1
2279,Aceite en Espray,Don Olio, 152 g,5 500 $,D1
2280,Aceite en Espray,Don Olio, 165 g,11 990 $,D1
2281,Base para Salsa Bechamel,Rico, 50 g,2 290 $,D1
2282,Base para Salsa Boloñesa,Maggi, 50 g,2 450 $,D1
2283,Base para Salsa Boloñesa,Rico, 50 g,1 890 $,D1
2284,Mezcla para Galletas,Quicksy, 350 g,4 100 $,D1
2285,Salmón en Aceite,Carlo Forte, 170 g,6 950 $,D1
2286,Paté de Cerdo,Lourisierra, 125 g,3 200 $,D1
2287,"Arvejas, Zanahorias y Maíz en Lata",Cooltivo, 300 g,1 950 $,D1
2288,Mezcla para Hamburguesa Vegetariana,Natri, 250 g,6 950 $,D1
2289,Quinua Preparada,Kitchen & Love, 225 g,6 690 $,D1
2290,Hummus,Mézete, 215 g,6 990 $,D1
